URL,U ID,Domain,Department,Name,Description,Type,Visits,Creation Date,Refresh rate,Last Update Date (data),Last Updated,Category,Keywords,Downloads,Owner,Owner UID,Contact Email,License,Data Provided By,Source Link,Routing & Approval,api_endpoint,System,Does this data have a Location column? (Yes or No),What geographic unit is the data collected?,geometryType,hasAttachments
https://data.lacity.org/d/cv5q-3tpt,cv5q-3tpt,data.lacity.org,,Parking Citations,Parking citations with latitude / longitude (XY) in US Feet coordinates according to the NAD_1983_StatePlane_California_V_FIPS_0405_Feet projection.,dataset,2,05/14/2015 05:18:00 AM +0000,Daily,03/25/2016 07:28:00 AM +0000,,,,0,ChelseaU,95pg-i79k,,,,,Not in Queue,https://data.lacity.org/resource/cv5q-3tpt.json,,,,,
https://controllerdata.lacity.org/d/jn83-xdg6,jn83-xdg6,controllerdata.lacity.org,,Neighborhood Council Expenditures,"Expenditures by the Neighborhood Councils, July 1, 2013 - October 5, 2013.
Information provided by the Department of Neighborhood Empowerment",dataset,2,11/08/2013 12:32:00 AM +0000,As Needed,05/13/2014 08:46:00 PM +0000,,Finance,"neighborhood council,expenditures,done,ncs,neighborhood",0,Department of Neighborhood Empowerment,ajd3-jp8q,,,"City of Los Angeles, Department of Neighborhood Empowerment",http://www.empowerla.org,Not in Queue,https://controllerdata.lacity.org/resource/jn83-xdg6.json,,,,,
https://controllerdata.lacity.org/d/ic4c-dgef,ic4c-dgef,controllerdata.lacity.org,,Neighborhood Council Expenditures,"Expenditures by the Neighborhood Councils, July 1, 2013 - October 5, 2013.
Information provided by the Department of Neighborhood Empowerment",dataset,2,11/08/2013 12:32:00 AM +0000,As Needed,01/10/2014 06:57:00 PM +0000,,Finance,"neighborhood council,expenditures,done,ncs,neighborhood",1,Department of Neighborhood Empowerment,ajd3-jp8q,,,"City of Los Angeles, Department of Neighborhood Empowerment",http://www.empowerla.org,Not in Queue,https://controllerdata.lacity.org/resource/ic4c-dgef.json,,,,,
https://controllerdata.lacity.org/d/ury7-kr8e,ury7-kr8e,controllerdata.lacity.org,,Home Page Stories,,dataset,2,09/24/2013 06:34:00 PM +0000,,06/03/2014 12:24:00 AM +0000,,Internal,,1,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://controllerdata.lacity.org/resource/ury7-kr8e.json,,,,,
https://controllerdata.lacity.org/d/9dg8-99mr,9dg8-99mr,controllerdata.lacity.org,,Open Expenditures Internal Data: String Config,,dataset,2,07/22/2014 07:38:00 PM +0000,,08/07/2014 02:14:00 AM +0000,,,,0,Clint Tseng,hmzy-ctip,,,,,Not in Queue,https://controllerdata.lacity.org/resource/9dg8-99mr.json,,,,,
https://controllerdata.lacity.org/d/tasd-m8in,tasd-m8in,controllerdata.lacity.org,Controller,Year Start Reserve Fund Balances,"Shows the balance of the City's Reserve Fund, including transfers in and transfers out, beginning in Fiscal Year 1998-1999. The Reserve Fund is an important part of the City's financial health, and is relied on in the event of a natural disaster or other crisis situation.

The City's current policy is to maintain a minimum Reserve Fund balance of 5% of General Fund receipts.",dataset,2,09/10/2014 09:16:00 PM +0000,Annually,09/21/2015 04:08:00 PM +0000,,Audits and Reports,"reserve,fund,balance,general fund,budget,cash,transfer",0,Riad,tnxe-g5ww,,Public Domain,Los Angeles City Controller,http://controller.lacity.org/Financial_Reports/index.htm,Not in Queue,https://controllerdata.lacity.org/resource/tasd-m8in.json,FMS,,,,
https://data.lacity.org/d/eyzf-2ywq,eyzf-2ywq,data.lacity.org,,LADWP Water Mainline Replacement,Water Pipe Mainline Replacement in feet by month.,dataset,1,05/12/2014 11:22:00 PM +0000,,05/19/2014 06:28:00 PM +0000,,A Livable and Sustainable City,,0,LA DWP OpenData,hb8e-gdsp,,,LADWP,,Not in Queue,https://data.lacity.org/resource/eyzf-2ywq.json,,,,,
https://controllerdata.lacity.org/d/v6s5-zwnm,v6s5-zwnm,controllerdata.lacity.org,Controller,Outstanding Debt by Type,"CAFR Pages 350-351.

Last Ten Fiscal Years (amounts expressed in thousands, except per capita)",dataset,2,01/25/2014 10:39:00 PM +0000,Annual,02/28/2014 02:25:00 AM +0000,,Liabilities and Assets,"debt,obligations,city of los angeles,city of los angeles controller,city of la,city of la controller,ron galperin,comprehensive annual financial report,cafr,net position,asset type,asset type group,activity type,cafr statistical section",0,Edwin Avanessian,7c7a-resi,,Public Domain,"Office of the Controller, City of Los Angeles",http://controller.lacity.org/stellent/groups/ElectedOfficials/@CTR_Contributor/documents/Contributor_Web_Content/LACITYP_027750.pdf#page=394,Not in Queue,https://controllerdata.lacity.org/resource/v6s5-zwnm.json,CAFR,,,,
https://controllerdata.lacity.org/d/7azf-mems,7azf-mems,controllerdata.lacity.org,Controller,Demographic and Economic Statistics,"CAFR Page 359.

Last Ten Fiscal Years.",dataset,2,01/25/2014 11:21:00 PM +0000,Annual,02/28/2014 02:41:00 AM +0000,,Statistics,"demographics,economics,city of los angeles,city of los angeles controller,city of la,city of la controller,ron galperin,comprehensive annual financial report,cafr,net position,asset type,asset type group,activity type,cafr statistical section",0,Edwin Avanessian,7c7a-resi,,Public Domain,Controller,http://controller.lacity.org/stellent/groups/ElectedOfficials/@CTR_Contributor/documents/Contributor_Web_Content/LACITYP_027750.pdf#Page=404,Not in Queue,https://controllerdata.lacity.org/resource/7azf-mems.json,CAFR,,,,
https://controllerdata.lacity.org/d/v4fa-5tgn,v4fa-5tgn,controllerdata.lacity.org,Controller,Net Position by Category,"CAFR Pages 330-331.

Net Position is the difference between the City’s assets and liabilities, including deferred outflows/inflows of resources. This data summarizes Net Position by Activity Types, Asset Type Groups, and Asset Types. This data is based on the following parameters: Accrual Basis of Accounting, Last Ten Fiscal Years and (amounts expressed in thousands).",dataset,2,01/20/2014 06:18:00 PM +0000,Annual,02/25/2014 09:39:00 PM +0000,,Liabilities and Assets,"city of los angeles,city of los angeles controller,city of la,city of la controller,ron galperin,comprehensive annual financial report,cafr,net position,cafr pages 330-331,asset type,asset type group,activity type",0,Riad,tnxe-g5ww,,Public Domain,Controller,http://controller.lacity.org/stellent/groups/ElectedOfficials/@CTR_Contributor/documents/Contributor_Web_Content/LACITYP_027750.pdf#page=372,Not in Queue,https://controllerdata.lacity.org/resource/v4fa-5tgn.json,CAFR,,,,
https://controllerdata.lacity.org/d/6gs4-j2rp,6gs4-j2rp,controllerdata.lacity.org,Controller,Balance of All City Funds,"Balance of all Funds for the City of Los Angeles. Includes General Fund, Reserve Fund, Budget Stabilization Fund, and Special Funds.

Includes descriptions, but does not include financial data for Fire and Police Pensions, City Employees' Retirement Systems, and the Departments of Water and Power, Harbor and Airports since these departments utilize their own financial systems and prepare independent financial statements, which are available on their websites.",dataset,2,03/29/2014 12:25:00 AM +0000,Monthly,05/06/2016 06:09:00 PM +0000,,Audits and Reports,"revenue,expenditures,city of los angeles,city of los angeles controller,city of la,city of la controller,ron galperin,comprehensive annual financial report,cafr,net position,asset type,asset type group,activity type,cafr statistical section",0,Riad,tnxe-g5ww,,Public Domain,Controller,http://controller.lacity.org,Not in Queue,https://controllerdata.lacity.org/resource/6gs4-j2rp.json,FMS,,,,
https://controllerdata.lacity.org/d/sgbv-b9zr,sgbv-b9zr,controllerdata.lacity.org,Controller,Year Start Reserve Fund Balances,"Shows the balance of the City's Reserve Fund, including transfers in and transfers out, beginning in Fiscal Year 1998-1999. The Reserve Fund is an important part of the City's financial health, and is relied on in the event of a natural disaster or other crisis situation.

The City's current policy is to maintain a minimum Reserve Fund balance of 5% of General Fund receipts.",dataset,2,09/10/2014 09:16:00 PM +0000,Annually,09/30/2015 04:14:00 PM +0000,,Audits and Reports,"reserve,fund,balance,general fund,budget,cash,transfer",0,Riad,tnxe-g5ww,,Public Domain,Los Angeles City Controller,http://controller.lacity.org/Financial_Reports/index.htm,Not in Queue,https://controllerdata.lacity.org/resource/sgbv-b9zr.json,FMS,,,,
https://controllerdata.lacity.org/d/7cmi-u7qs,7cmi-u7qs,controllerdata.lacity.org,,Economy Panel LA - Data,,dataset,2,11/02/2015 09:12:00 PM +0000,,01/29/2016 07:33:00 PM +0000,,,"economics,beacon,income,building,gender,housing,education,employment,population",0,Controller's Office,se84-jbtc,,,,,Not in Queue,https://controllerdata.lacity.org/resource/7cmi-u7qs.json,,,,,
https://data.lacity.org/d/4ufg-j4x3,4ufg-j4x3,data.lacity.org,,SPD - Location of FY 13-14 Bus Pads Installed,Locations for bus pads and bus landings installed during the fiscal year 13-14,dataset,1,05/22/2014 06:49:00 PM +0000,,05/28/2014 08:18:00 PM +0000,,,"bus,pad,pads,landing,landings,street,services,bss",0,CJ,awhe-qmys,,,,,Not in Queue,https://data.lacity.org/resource/4ufg-j4x3.json,,,,,
https://data.lacity.org/d/dtvh-yvqa,dtvh-yvqa,data.lacity.org,,Addresses in the City of Los Angeles,Official addresses assigned in the City of Los Angeles created and maintained by the Bureau of Engineering.,dataset,1,05/13/2014 11:08:00 PM +0000,,05/13/2014 11:27:00 PM +0000,,A Well Run City,"addresses,address,house number,street name",0,Public Works: Engineering OpenData,d7t2-dvpb,,,Bureau of Engineering,,Not in Queue,https://data.lacity.org/resource/dtvh-yvqa.json,,,,,
https://data.lacity.org/d/fft5-cpek,fft5-cpek,data.lacity.org,,LADWP Call Wait Times,Average call wait time for LADWP Customers.,dataset,1,05/23/2014 09:32:00 PM +0000,,05/30/2014 04:41:00 AM +0000,,A Well Run City,customer call wait time,0,LA DWP OpenData,hb8e-gdsp,,,LADWP,,Not in Queue,https://data.lacity.org/resource/fft5-cpek.json,,,,,
https://data.lacity.org/d/q4s4-uxhp,q4s4-uxhp,data.lacity.org,,Category Page Box Content,,dataset,1,04/03/2014 04:01:00 PM +0000,,05/27/2014 04:05:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/q4s4-uxhp.json,,,,,
https://data.lacity.org/d/fxj8-6b5s,fxj8-6b5s,data.lacity.org,,Port Of Los Angeles - Adopted Budget  Last 5 Years,,dataset,1,04/22/2014 04:30:00 PM +0000,,04/22/2014 04:30:00 PM +0000,,,,0,Jessica Carsten,xy7d-fki2,jessica.carsten@socrata.com,,,,Not in Queue,https://data.lacity.org/resource/fxj8-6b5s.json,,,,,
https://data.lacity.org/d/bdkf-j8cz,bdkf-j8cz,data.lacity.org,,Building and Safety Permit Information,"The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.",dataset,1,03/19/2014 02:48:00 PM +0000,,06/22/2014 01:39:00 PM +0000,,A Prosperous City,"ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check",0,Building and Safety OpenData,tdwf-cih6,jing.reyes@lacity.org,Public Domain,LADBS,,Not in Queue,https://data.lacity.org/resource/bdkf-j8cz.json,,,,,
https://data.lacity.org/d/g6w8-dmm2,g6w8-dmm2,data.lacity.org,,CAEDDEmployment Test,,dataset,1,05/06/2014 10:59:00 PM +0000,,05/06/2014 11:00:00 PM +0000,,,,0,Miguel Sangalang,tyhz-nfmm,,,,,Not in Queue,https://data.lacity.org/resource/g6w8-dmm2.json,,,,,
https://data.lacity.org/d/jem2-4ias,jem2-4ias,data.lacity.org,,Home Page - Quick Links,,dataset,1,04/01/2014 09:23:00 PM +0000,,05/30/2014 06:59:00 AM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/jem2-4ias.json,,,,,
https://data.lacity.org/d/wfmq-rwsv,wfmq-rwsv,data.lacity.org,,Zoo - Performance Metrics,This dataset contains metrics that measure the operational performance of the Zoo. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,dataset,1,08/01/2014 12:06:00 AM +0000,,08/25/2014 11:58:00 PM +0000,,,"zoo,performance,metrics",1,Mayor's Office OpenData,tgn6-4379,,,,,Not in Queue,https://data.lacity.org/resource/wfmq-rwsv.json,,,,,
https://data.lacity.org/d/kq9z-gwj5,kq9z-gwj5,data.lacity.org,,Home Page - Quick Links,,dataset,1,04/01/2014 09:23:00 PM +0000,,05/30/2014 07:09:00 AM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/kq9z-gwj5.json,,,,,
https://data.lacity.org/d/a5th-9x8q,a5th-9x8q,data.lacity.org,,Posted Street Sweeping Routes,"Motor sweeping program: route #s, boundaries and times for posted routes only. Maps are available as downloadable PDFs under the Attachments section of the About tab.",dataset,1,05/08/2014 05:28:00 PM +0000,,05/28/2014 08:56:00 PM +0000,,A Livable and Sustainable City,"street,services,sweeping,routes,route,cd,council,district,maintenance,area,boundary,boundaries,parking",0,CJ,awhe-qmys,,,Bureau of Street Services,,Not in Queue,https://data.lacity.org/resource/a5th-9x8q.json,,,,,
https://data.lacity.org/d/bq42-65ym,bq42-65ym,data.lacity.org,,Port of Los Angeles - Workers' Compensation Light Duty Hours,Light Duty Hours Per Pay Period,dataset,1,05/23/2014 05:29:00 PM +0000,,04/06/2016 04:25:00 PM +0000,,A Well Run City,port,0,Port of Los Angeles,2ib6-ssvz,opendata@portla.org,,Port of Los Angeles,,Not in Queue,https://data.lacity.org/resource/bq42-65ym.json,,,,,
https://data.lacity.org/d/545c-kngz,545c-kngz,data.lacity.org,,Category Page Data,,dataset,1,04/01/2014 10:12:00 PM +0000,,04/01/2014 10:20:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/545c-kngz.json,,,,,
https://data.lacity.org/d/hnfn-4vcm,hnfn-4vcm,data.lacity.org,,Home Page - Quick Links,,dataset,1,04/01/2014 09:23:00 PM +0000,,05/30/2014 07:28:00 AM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/hnfn-4vcm.json,,,,,
https://data.lacity.org/d/unyc-azk5,unyc-azk5,data.lacity.org,,Sweeping Routes,"Street sweeping routes serviced in the City of Los Angeles by the Bureau of Street Services. Each route code is accompanied by which Council District and Maintenance Area they are in, the exact street boundaries of a route, and the time range during which the route will be swept.",dataset,1,05/08/2014 05:28:00 PM +0000,,05/08/2014 05:28:00 PM +0000,,Public Service,"street,services,sweeping,routes,route,cd,council,district,maintenance,area,boundary,boundaries",0,CJ,awhe-qmys,,,Bureau of Street Services,,Not in Queue,https://data.lacity.org/resource/unyc-azk5.json,,,,,
https://data.lacity.org/d/6kxr-4fnw,6kxr-4fnw,data.lacity.org,,Home Page - Quick Links,,dataset,1,04/01/2014 09:23:00 PM +0000,,05/30/2014 07:26:00 AM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/6kxr-4fnw.json,,,,,
https://data.lacity.org/d/75gi-36tx,75gi-36tx,data.lacity.org,,Building and Safety Customer Service Request (Closed),"A Customer Service Request is a request received by the Department of Building and Safety from the City's constituents to investigate a site/property for a possible violation of the City's building, electrical, mechanical and zoning regulations, which are elements of the Los Angeles Municipal Code. Any investigative action taken by a Building and Safety inspector constitutes the opening of a case. Where no Code violation is found, the case is immediately closed.  If a Code violation is found, the case remains open until the site/property satisfies the requirements for Code compliance.",dataset,1,06/09/2014 09:17:00 PM +0000,,06/29/2014 10:29:00 PM +0000,,A Prosperous City,"ladbs,department of building and safety,building and safety,building,safety,construction,customer service request,case number,customer service,csr,csr number",0,Building and Safety OpenData,tdwf-cih6,,,,,Not in Queue,https://data.lacity.org/resource/75gi-36tx.json,,,,,
https://data.lacity.org/d/e89d-tn3z,e89d-tn3z,data.lacity.org,,Category Page Box Content,,dataset,1,04/03/2014 04:01:00 PM +0000,,05/30/2014 08:23:00 AM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/e89d-tn3z.json,,,,,
https://data.lacity.org/d/vrpb-67bf,vrpb-67bf,data.lacity.org,,L.A. Zoo Budget Appropriation,L.A. Zoo budget appropriation for the last 5 years.,dataset,1,05/30/2014 05:01:00 PM +0000,,05/30/2014 05:04:00 PM +0000,,,"zoo,attendance,recreation,attraction,park,animals,visitor,school,camp,membership,ticket,budget,money,appropriation",1,LA Zoo OpenData,uypn-9feh,,,,,Not in Queue,https://data.lacity.org/resource/vrpb-67bf.json,,,,,
https://data.lacity.org/d/2crw-sypa,2crw-sypa,data.lacity.org,,Port of Los Angeles - Active Project List,Port of Los Angeles - Active Project List,dataset,1,04/21/2014 03:26:00 PM +0000,,11/21/2014 04:59:00 PM +0000,,A Well Run City,project,0,Port of Los Angeles,2ib6-ssvz,opendata@portla.org,,Port of Los Angeles,,Not in Queue,https://data.lacity.org/resource/2crw-sypa.json,,,,,
https://data.lacity.org/d/vqid-uvhx,vqid-uvhx,data.lacity.org,,Port of Los Angeles - Historic Tonage Data MMRT,Port of Los Angeles - Historic Tonage Data MMRT,dataset,1,03/24/2014 09:29:00 PM +0000,,03/24/2014 09:36:00 PM +0000,,A Prosperous City,"jobs,economy,business,port,historic tonage,mmrt,tonnage",0,Port of Los Angeles,2ib6-ssvz,opendata@portla.org,,Port of Los Angeles,,Not in Queue,https://data.lacity.org/resource/vqid-uvhx.json,,,,,
https://data.lacity.org/d/e95x-ep87,e95x-ep87,data.lacity.org,,Building and Safety Customer Service Request,"A Customer Service Request is a request received by the Department of Building and Safety from the City's constituents to investigate a site/property for a possible violation of the City's building, electrical, mechanical and zoning regulations, which are elements of the Los Angeles Municipal Code. Any investigative action taken by a Building and Safety inspector constitutes the opening of a case. Where no Code violation is found, the case is immediately closed.  If a Code violation is found, the case remains open until the site/property satisfies the requirements for Code compliance.",dataset,1,03/18/2014 09:23:00 PM +0000,,08/03/2014 10:07:00 PM +0000,,A Prosperous City,"ladbs,department of building and safety,building and safety,building,safety,construction,customer service request,case number,customer service,csr,csr number",1,Building and Safety OpenData,tdwf-cih6,jing.reyes@lacity.org,,LADBS,,Not in Queue,https://data.lacity.org/resource/e95x-ep87.json,,,,,
https://data.lacity.org/d/c2uk-k5m4,c2uk-k5m4,data.lacity.org,,Category Page Data,,dataset,1,04/01/2014 10:12:00 PM +0000,,04/02/2014 06:01:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/c2uk-k5m4.json,,,,,
https://data.lacity.org/d/4wsk-22b7,4wsk-22b7,data.lacity.org,,Home Page - Quick Links,,dataset,1,04/01/2014 09:23:00 PM +0000,,05/30/2014 05:42:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/4wsk-22b7.json,,,,,
https://data.lacity.org/d/rki3-xyrz,rki3-xyrz,data.lacity.org,,LADWP Water Supply in Acre Feet,Sources of LADWP Water Supply in Acre Feet. MWD - Metropolitan Water District,dataset,1,05/24/2014 12:09:00 AM +0000,,06/20/2014 08:58:00 PM +0000,,A Livable and Sustainable City,water supply,0,LA DWP OpenData,hb8e-gdsp,,,LADWP,,Not in Queue,https://data.lacity.org/resource/rki3-xyrz.json,,,,,
https://data.lacity.org/d/qsen-mp9n,qsen-mp9n,data.lacity.org,,Home Page - Featured Datasets,,dataset,1,04/01/2014 11:47:00 PM +0000,,05/28/2014 11:39:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/qsen-mp9n.json,,,,,
https://data.lacity.org/d/us6e-7c82,us6e-7c82,data.lacity.org,,2014 Registered Foreclosure Properties,The 2014 Foreclosure Properties Registered at HCIDLA,dataset,1,05/28/2014 10:28:00 PM +0000,,06/05/2014 04:37:00 PM +0000,,A Well Run City,foreclosure,1,HCIDLA OpenData,tdkf-rwnq,,,,,Not in Queue,https://data.lacity.org/resource/us6e-7c82.json,,,,,
https://data.lacity.org/d/rczq-xcj9,rczq-xcj9,data.lacity.org,,Category Page Data,,dataset,1,04/01/2014 10:12:00 PM +0000,,05/28/2014 09:56:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/rczq-xcj9.json,,,,,
https://data.lacity.org/d/ubrt-4art,ubrt-4art,data.lacity.org,,Home Page - Featured Datasets,,dataset,1,04/01/2014 11:47:00 PM +0000,,05/28/2014 11:43:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/ubrt-4art.json,,,,,
https://data.lacity.org/d/stpm-sea7,stpm-sea7,data.lacity.org,,Posted Street Sweeping Routes,"Motor sweeping program: route #s, boundaries and times for posted routes only. Maps are available as downloadable PDFs under the Attachments section of the About tab.",dataset,1,05/08/2014 05:28:00 PM +0000,,05/28/2014 10:31:00 PM +0000,,A Livable and Sustainable City,"street,services,sweeping,routes,route,cd,council,district,maintenance,area,boundary,boundaries,parking",0,CJ,awhe-qmys,,,Bureau of Street Services,,Not in Queue,https://data.lacity.org/resource/stpm-sea7.json,,,,,
https://data.lacity.org/d/b98b-fua6,b98b-fua6,data.lacity.org,,Bureau Of Sanitation (BOS) - Performance Metrics,This dataset contains metrics that measure the operational performance of the Bureau of Sanitation. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,dataset,1,07/31/2014 05:13:00 PM +0000,,09/23/2014 09:21:00 PM +0000,,A Livable and Sustainable City,"bureau of sanitation,bos,performance,metrics",0,Mayor's Office OpenData,tgn6-4379,,,Bureau of Sanitation,,Not in Queue,https://data.lacity.org/resource/b98b-fua6.json,,,,,
https://data.lacity.org/d/8ci4-adjb,8ci4-adjb,data.lacity.org,,LADWP Power Poles Installation,Age of LADWP Power Poles in Los Angeles,dataset,1,05/23/2014 11:02:00 PM +0000,,05/23/2014 11:08:00 PM +0000,,A Well Run City,"power polls,reliability",1,LA DWP OpenData,hb8e-gdsp,,,LADWP,,Not in Queue,https://data.lacity.org/resource/8ci4-adjb.json,,,,,
https://data.lacity.org/d/czi5-chb2,czi5-chb2,data.lacity.org,,BSL - Cumulative Number Of Streetlights Converted To LED,,dataset,1,05/30/2014 09:12:00 PM +0000,,05/30/2014 09:12:00 PM +0000,,,"streetlight,led",0,Public Works: Street Lighting OpenData,kmuv-58sk,,,,,Not in Queue,https://data.lacity.org/resource/czi5-chb2.json,,,,,
https://data.lacity.org/d/v4v6-6tcw,v4v6-6tcw,data.lacity.org,,Recently Constructed Pedestrian Curb Ramps,Locations of concrete curb ramps installed to date for current fiscal year.,dataset,1,05/19/2014 05:36:00 PM +0000,,05/28/2014 10:43:00 PM +0000,,A Livable and Sustainable City,"bss,street,services,curb,access,ramps,accessibility,pedestrian,ada",0,CJ,awhe-qmys,,,Bureau of Street Services,,Not in Queue,https://data.lacity.org/resource/v4v6-6tcw.json,,,,,
https://data.lacity.org/d/2syu-gfic,2syu-gfic,data.lacity.org,,UFD - Tree Species Trimmed,,dataset,1,05/22/2014 09:26:00 PM +0000,,05/22/2014 09:26:00 PM +0000,,,"tree,trimming,species",0,eblain,szzh-f2yj,,,,,Not in Queue,https://data.lacity.org/resource/2syu-gfic.json,,,,,
https://data.lacity.org/d/x638-rrrf,x638-rrrf,data.lacity.org,,Water And Electric Res 2005-2013 By Zip-2,,dataset,1,05/30/2014 09:28:00 PM +0000,,05/30/2014 09:28:00 PM +0000,,,,0,Steve Baule,7q7s-tyf3,,,,,Not in Queue,https://data.lacity.org/resource/x638-rrrf.json,,,,,
https://data.lacity.org/d/s7yj-fuai,s7yj-fuai,data.lacity.org,,Home Page - Featured Datasets,,dataset,1,04/01/2014 11:47:00 PM +0000,,05/28/2014 11:33:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/s7yj-fuai.json,,,,,
https://data.lacity.org/d/7aer-vi5w,7aer-vi5w,data.lacity.org,,Finance - Performance Metrics,This dataset contains metrics that measure the operational performance of the office of Finance. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making.  Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,dataset,1,07/30/2014 01:08:00 AM +0000,,09/17/2014 03:46:00 PM +0000,,A Well Run City,"finance,performance,metrics",1,Office of Finance OpenData,c255-4shb,,,Office of Finance,,Not in Queue,https://data.lacity.org/resource/7aer-vi5w.json,,,,,
https://data.lacity.org/d/w7p8-kwsr,w7p8-kwsr,data.lacity.org,,Home Page - Featured Datasets,,dataset,1,04/01/2014 11:47:00 PM +0000,,05/28/2014 11:53:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/w7p8-kwsr.json,,,,,
https://data.lacity.org/d/gz2u-x43b,gz2u-x43b,data.lacity.org,,2014 Registered Foreclosure Properties,The 2014 Foreclosure Properties Registered at HCIDLA,dataset,1,05/28/2014 10:28:00 PM +0000,,05/29/2014 03:28:00 PM +0000,,A Well Run City,,0,HCIDLA OpenData,tdkf-rwnq,,,,,Not in Queue,https://data.lacity.org/resource/gz2u-x43b.json,,,,,
https://data.lacity.org/d/4dwi-nkcs,4dwi-nkcs,data.lacity.org,,Category Page Box Content,,dataset,1,04/03/2014 04:01:00 PM +0000,,05/30/2014 10:09:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/4dwi-nkcs.json,,,,,
https://data.lacity.org/d/s76y-n4uu,s76y-n4uu,data.lacity.org,,Finance - Performance Metrics,This dataset contains metrics that measure the operational performance of the office of Finance. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making.  Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,dataset,1,07/30/2014 01:08:00 AM +0000,,09/17/2014 03:51:00 PM +0000,,A Well Run City,"finance,performance,metrics",1,Office of Finance OpenData,c255-4shb,,,Office of Finance,,Not in Queue,https://data.lacity.org/resource/s76y-n4uu.json,,,,,
https://data.lacity.org/d/qqfp-2835,qqfp-2835,data.lacity.org,,Category Page Data,,dataset,1,04/01/2014 10:12:00 PM +0000,,05/20/2014 12:14:00 AM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/qqfp-2835.json,,,,,
https://data.lacity.org/d/kiy4-9tv3,kiy4-9tv3,data.lacity.org,,LADWP Stormwater Capture by Fiscal Year,LADWP's capacity for stormwater and actual stormwater collected,dataset,1,05/23/2014 11:21:00 PM +0000,,05/23/2014 11:24:00 PM +0000,,A Livable and Sustainable City,"stormwater,local water",0,LA DWP OpenData,hb8e-gdsp,,,LADWP,,Not in Queue,https://data.lacity.org/resource/kiy4-9tv3.json,,,,,
https://data.lacity.org/d/eykv-bxq8,eykv-bxq8,data.lacity.org,,Home Page - Featured Datasets,,dataset,1,04/01/2014 11:47:00 PM +0000,,05/29/2014 12:00:00 AM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/eykv-bxq8.json,,,,,
